query,page_title,label,user_score,prop_unsure,engagement
n64 game,Turok: Dinosaur Hunter,0,0.6666666666666666,0.11764705882352941,0.2857142857142857
n64 game,Superman (1999 video game),0,0.175,0.24528301886792453,0.3897058823529412
n64 game,Wetrix,0,0,0.5,0.25
n64 game,GameShark,0,0.125,0.3333333333333333,0.26190476190476186
n64 game,1080° Snowboarding,0,0.6666666666666666,0.4,0.3333333333333333
n64 game,Bomberman Hero,0,0.8571428571428571,0.3,0.5625
n64 game,WCW/nWo Revenge,0,0,0.375,0.24137931034482757
n64 game,WWF No Mercy,0,-0.25,0.42857142857142855,0.24
n64 game,Resident Evil Zero,0,-0.8125,0.1111111111111111,0.27419354838709675
n64 game,Indiana Jones and the Infernal Machine,0,0,0.5,0.2571428571428571
n64 game,Body Harvest,0,0.6666666666666666,0.4,0.12903225806451613
n64 game,Mystical Ninja Starring Goemon,0,0.25,0.42857142857142855,0.2608695652173913
n64 game,Buck Bumble,0,0.25,0.3333333333333333,0.5
n64 game,Mace: The Dark Age,0,-0.5,0.5,0.2222222222222222
n64 game,BattleTanx: Global Assault,0,0.5,0,0.16666666666666666
n64 game,Star Wars: Shadows of the Empire (video game),0,0.2222222222222222,0.35714285714285715,0.26530612244897955
n64 game,Mission: Impossible (1998 video game),0,0,0,0
n64 game,Scooby-Doo! Night of 100 Frights,0,-0.5,0.09090909090909091,0.4
n64 game,South Park (video game),0,-0.5714285714285714,0.36363636363636365,0.2777777777777778
n64 game,Shadow Man (video game),0,0.2857142857142857,0.4166666666666667,0.22
n64 game,Kobe Bryant in NBA Courtside,0,-0.5,0,0.3333333333333333
n64 game,Nintendo 64 accessories,1,-0.1,0.4117647058823529,0.20481927710843376
n64 game,Spider-Man (2000 video game),0,0,0.3,0.24324324324324326
n64 game,List of best-selling Nintendo 64 video games,1,0.5714285714285714,0.125,0.14583333333333331
n64 game,Disney's Tarzan (video game),0,0.6666666666666666,0,0.15384615384615385
n64 game,Nintendo 64 Game Pak,1,0.75,0.5,0.23333333333333334
n64 game,Chronology of Nintendo 64 games,1,0.5,0.14285714285714285,0.21212121212121213
naval flags,Flag,0,-0.13636363636363635,0.26666666666666666,0.27522935779816515
naval flags,Ensign,1,0.7,0.23076923076923078,0.48
naval flags,Flags of the Confederate States of America,0,-0.4583333333333333,0.4146341463414634,0.19704433497536947
naval flags,Red Ensign,1,0.625,0.1111111111111111,0.16326530612244897
naval flags,British ensign,1,0.5714285714285714,0.3,0.29032258064516125
naval flags,Confederate States Navy,0,0.16666666666666666,0.25,0.18421052631578946
naval flags,Flag of Russia,0,-0.23529411764705882,0.19047619047619047,0.18584070796460178
naval flags,Flags of the United States Armed Forces,1,0.5714285714285714,0.125,0.30434782608695654
naval flags,Maritime flag,1,0.875,0.1111111111111111,0.17391304347826086
naval flags,White Ensign,1,0.6666666666666666,0,0.1951219512195122
naval flags,International maritime signal flags,1,0.9285714285714286,0.3,0.1484375
naval flags,Pennant (commissioning),0,0.75,0.2,0.26666666666666666
naval flags,First Navy Jack,1,0.8,0.16666666666666666,0.15151515151515152
naval flags,Flag signals,1,-0.25,0,0.2727272727272727
naval flags,Battle ensign,1,0.25,0.2,0.3333333333333333
naval flags,War flag,1,0.125,0.38461538461538464,0.3870967741935484
naval flags,Australian White Ensign,1,0,0,0
naval flags,Jack of the United States,1,0.6666666666666666,0.1,0.21428571428571427
naval flags,Flag of the United States Navy,1,0,0,0.2857142857142857
naval flags,International Code of Signals,1,0.7272727272727273,0.26666666666666666,0.2222222222222222
naval flags,List of Australian flags,0,-0.18181818181818182,0.3125,0.2727272727272727
naval flags,French ensigns,1,0,0.5,0.2
naval flags,Pennant (church),0,0,0,0
naval flags,Broad pennant,1,0.75,0,0.5
naval flags,Ensign of the United States,1,0.5,0.3333333333333333,0.05714285714285714
naval flags,List of flags of Norway,0,0,0.5,0.125
naval flags,Union mark of Norway and Sweden,1,0,0,0
naval flags,List of Colombian flags,0,0,0,0.5
naval flags,Reichskriegsflagge,1,0.07142857142857142,0.2222222222222222,0.26153846153846155
naval flags,List of Ukrainian flags,0,0.4,0.2857142857142857,0.20689655172413793
naval flags,List of Dutch flags,0,0.6666666666666666,0.25,0.11538461538461539
naval flags,State Border Service (Azerbaijan),0,0,0,0
naval flags,Rising Sun Flag,1,0.1,0.4117647058823529,0.24615384615384617
naval flags,Bravo Zulu,1,0.6666666666666666,0,0.125
naval flags,Flag semaphore,0,0.75,0.25,0.16666666666666669
naval flags,List of Russian navy flags,1,0.5,0,0.2
naval flags,List of USSR navy flags,1,0.8,0,0.4
naval flags,List of flags of the Royal Thai Armed Forces,1,0,0,0
naval flags,List of Polish naval and maritime flags,1,0,0,0
naval flags,Maritime flag signalling,1,0.6666666666666666,0,0.2222222222222222
naval flags,Naval flag signalling,1,0.6666666666666666,0,0.13333333333333333
naval flags,Canadian Naval Ensign,1,0.5,0,0.125
naval flags,Russian Navy Ensign,1,0,0,0
naval flags,List of Kazakh flags,0,0.5,0.5,0.6000000000000001
naval flags,List of aspect ratios of national flags,0,-0.26666666666666666,0.375,0.16083916083916083
naval flags,Indian Naval Ensign,1,0.75,0,0.30000000000000004
number of teams participating in the Africa Women Cup of Nations,Cameroon,0,-0.7307692307692307,0.5272727272727272,0.20146520146520147
number of teams participating in the Africa Women Cup of Nations,Cricket World Cup,0,-0.7368421052631579,0.40625,0.24031007751937983
number of teams participating in the Africa Women Cup of Nations,FIFA World Cup,0,-0.7,0.29133858267716534,0.25748502994011974
number of teams participating in the Africa Women Cup of Nations,Germany,0,-0.847682119205298,0.3167420814479638,0.25921658986175117
number of teams participating in the Africa Women Cup of Nations,India,0,-0.7352941176470589,0.3670212765957447,0.2530201342281879
number of teams participating in the Africa Women Cup of Nations,Japan,0,-0.9157303370786517,0.34317343173431736,0.27918781725888325
number of teams participating in the Africa Women Cup of Nations,Olympic Games,0,-0.5416666666666666,0.35135135135135137,0.18848167539267016
number of teams participating in the Africa Women Cup of Nations,Rugby union,0,-0.7857142857142857,0.2631578947368421,0.24358974358974358
number of teams participating in the Africa Women Cup of Nations,Rugby World Cup,0,-0.7727272727272727,0.21428571428571427,0.27272727272727276
number of teams participating in the Africa Women Cup of Nations,Africa Cup of Nations,0,0,0.34782608695652173,0.28571428571428575
number of teams participating in the Africa Women Cup of Nations,Fed Cup,0,-0.4166666666666667,0.52,0.24242424242424243
number of teams participating in the Africa Women Cup of Nations,CAF Cup,0,0,0,0
number of teams participating in the Africa Women Cup of Nations,Football continental championships,0,-0.625,0.3333333333333333,0.34375
number of teams participating in the Africa Women Cup of Nations,Canada,0,-0.8622754491017964,0.35271317829457366,0.21529509559434748
number of teams participating in the Africa Women Cup of Nations,2010 Africa Cup of Nations,0,-0.375,0.1111111111111111,0.38095238095238093
number of teams participating in the Africa Women Cup of Nations,OFC Women's Nations Cup,0,0,0,0.5
number of teams participating in the Africa Women Cup of Nations,2013 Africa Cup of Nations,0,-0.75,0.2,0.18181818181818182
number of teams participating in the Africa Women Cup of Nations,2012 Africa Cup of Nations,0,-0.4,0.16666666666666666,0.42857142857142855
number of teams participating in the Africa Women Cup of Nations,Africa U-17 Cup of Nations,0,0,0.5,0.125
number of teams participating in the Africa Women Cup of Nations,Africa Futsal Cup of Nations,0,0,0,0
number of teams participating in the Africa Women Cup of Nations,Football at the African Games,0,0,0.5,0.5
number of teams participating in the Africa Women Cup of Nations,List of FIFA World Cup finals,0,-0.9090909090909091,0.25,0.19545454545454544
number of teams participating in the Africa Women Cup of Nations,Africa Beach Soccer Cup of Nations,0,-0.5,0,0.5
number of teams participating in the Africa Women Cup of Nations,World Rugby Under 20 Championship,0,-0.8,0.375,0.21212121212121213
number of teams participating in the Africa Women Cup of Nations,2017 Africa Cup of Nations,0,0,0.2777777777777778,0.2463768115942029
number of teams participating in the Africa Women Cup of Nations,African Nations Championship,0,-0.5,0,0.08333333333333333
number of teams participating in the Africa Women Cup of Nations,African U-20 Cup of Nations for Women,0,-0.5,0,0.25
number of teams participating in the Africa Women Cup of Nations,Africa U-23 Cup of Nations,0,0,0,0.4
number of teams participating in the Africa Women Cup of Nations,Africa U-20 Cup of Nations,0,-0.6666666666666666,0,0.3333333333333333
number of teams participating in the Africa Women Cup of Nations,2014 African Women's Championship,1,0.5,0,0.5
number of teams participating in the Africa Women Cup of Nations,2016 Africa Women Cup of Nations,1,0.5,0,0.125
number of teams participating in the Africa Women Cup of Nations,Africa Women Cup of Nations,1,0,0,0
number of teams participating in the Africa Women Cup of Nations,2016 Africa Women Cup of Nations qualification,1,0,0,0
pasolini salo,Ennio Morricone,0,-0.5454545454545454,0.6206896551724138,0.18831168831168832
pasolini salo,"Salò, or the 120 Days of Sodom",1,0.5416666666666666,0.45454545454545453,0.26785714285714285
pasolini salo,Carl Orff,0,-0.4,0.7727272727272727,0.15441176470588236
pasolini salo,The Gospel According to St. Matthew (film),0,-0.18181818181818182,0.26666666666666666,0.24561403508771928
pasolini salo,The 120 Days of Sodom,1,-0.1,0.6666666666666666,0.23622047244094488
pasolini salo,Pier Paolo Pasolini,1,0.22727272727272727,0.4358974358974359,0.30158730158730157
pasolini salo,Salò,0,-0.25,0.42857142857142855,0.2727272727272727
pasolini salo,Salo,0,0,0,0
pasolini salo,Teorema (film),0,0.2222222222222222,0.35714285714285715,0.22413793103448276
pasolini salo,La ricotta,0,0.5,0,0.25
pasolini salo,The Canterbury Tales (film),0,-0.25,0.2,0.13793103448275862
pasolini salo,Arabian Nights (1974 film),0,0.16666666666666666,0.25,0.12068965517241378
pasolini salo,Accattone,0,-0.5,0.5,0.16666666666666666
pasolini salo,Nazi exploitation,0,0.25,0.5,0.22580645161290322
pasolini salo,Medea (1969 film),0,0,0.4,0.18181818181818182
pasolini salo,Fellini's Casanova,0,-0.16666666666666666,0.3333333333333333,0.21621621621621623
pasolini salo,Unnatural History (album),0,0,0,0
pasolini salo,Dante Alighieri and the Divine Comedy in popular culture,1,0.5,0.9047619047619048,0.25925925925925924
pasolini salo,Franco Merli,0,0,0,0.2222222222222222
pasolini salo,The Decameron (1971 film),0,0,0.5,0.24074074074074073
pasolini salo,Babalon A.D. (So Glad for the Madness),0,0.5,0,0.3333333333333333
pasolini salo,Censorship in Italy,1,-0.5,0.3333333333333333,0.15384615384615385
pasolini salo,Marquis de Sade,0,0.3157894736842105,0.6779661016949152,0.27678571428571425
pasolini salo,Film director,0,-0.7,0.4444444444444444,0.1875
pasolini salo,The Human Centipede (First Sequence),0,-0.8695652173913043,0.5660377358490566,0.24074074074074073
pasolini salo,Pasolini (film),0,-0.6666666666666666,0.4,0.1724137931034483
pasolini salo,The Zero Years,0,0,0.5,0.25
pasolini salo,Rebecca Huntley,0,0,0.5,0.5
phasers on stun,Weapons in Star Trek,1,0.5,0.3157894736842105,0.296875
phasers on stun,Non-lethal weapon,0,0.041666666666666664,0.22580645161290322,0.3069306930693069
phasers on stun,Phaser,1,-0.5,0,0.16666666666666666
phasers on stun,Therac-25,0,-0.7916666666666666,0.2727272727272727,0.2578125
phasers on stun,Applied psychology,0,-0.8888888888888888,0.3076923076923077,0.15000000000000002
phasers on stun,Electroshock weapon,1,-0.5,0.5384615384615384,0.18181818181818182
phasers on stun,Sonic weapon,0,-0.4444444444444444,0.35714285714285715,0.1566265060240964
phasers on stun,Where You Want to Be,0,-0.5,0.3333333333333333,0.15000000000000002
phasers on stun,A Piece of the Action (Star Trek: The Original Series),0,0.375,0.2,0.29032258064516125
phasers on stun,FM (Canadian band),0,0.6666666666666666,0,0.11764705882352941
phasers on stun,Phaser (effect),0,-0.9166666666666666,0.29411764705882354,0.2191780821917808
phasers on stun,Electrolaser,0,-0.5454545454545454,0.15384615384615385,0.2222222222222222
phasers on stun,Helen Love,0,0.5,0,0.2
phasers on stun,Defiant (Star Trek: Deep Space Nine),0,0.16666666666666666,0.3333333333333333,0.25
phasers on stun,MakeDamnSure,0,0.5,0,0.2
phasers on stun,Taking Back Sunday discography,0,-0.5,0.5,0.2
phasers on stun,Marcus Berkmann,0,0,0,0
phasers on stun,Star Trek,1,0.25675675675675674,0.2815533980582524,0.20265151515151517
phasers on stun,Crisis on Centaurus,0,0,0,0
phasers on stun,Black Noise (FM album),1,0,0.6666666666666666,0.6666666666666666
phasers on stun,Haunted Lives: True Ghost Stories,0,0,0.5,0.125
phasers on stun,Q Who,0,-0.4166666666666667,0.3684210526315789,0.19148936170212766
phasers on stun,Hyperbubble,0,0,0,0
phasers on stun,List of Space: 1999 weapons and equipment,1,0,0.5,0.25
phasers on stun,Torrey Canyon oil spill,0,-0.875,0.2,0.15517241379310345
phasers on stun,Use error,0,0,0,0
phasers on stun,List of laser articles,0,0,0,0
phasers on stun,Star Trek/Planet of the Apes: The Primate Directive,0,0,0,0
Picture resolution ppp,Azad Kashmir,0,-0.47058823529411764,0.37037037037037035,0.19444444444444442
Picture resolution ppp,Economy of Canada,0,-0.9444444444444444,0.5609756097560976,0.1782608695652174
Picture resolution ppp,Dispute resolution,0,-0.5,0.4,0.11538461538461538
Picture resolution ppp,European Union,0,-0.8547008547008547,0.3275862068965517,0.20067643742953775
Picture resolution ppp,Greece,0,-0.7547169811320755,0.46464646464646464,0.21834061135371177
Picture resolution ppp,Economy of Greece,0,-0.9,0.6,0.17777777777777778
Picture resolution ppp,Iran,0,-0.8777777777777778,0.3617021276595745,0.23979591836734693
Picture resolution ppp,Liechtenstein,0,-0.9814814814814815,0.34146341463414637,0.20347394540942929
Picture resolution ppp,Lossless compression,1,-0.6428571428571429,0.5882352941176471,0.1896551724137931
Picture resolution ppp,Marshall Islands,0,-0.95,0.42857142857142855,0.14893617021276595
Picture resolution ppp,Pakistan,0,-0.7403846153846154,0.38823529411764707,0.2457627118644068
Picture resolution ppp,History of Pakistan,0,-0.1875,0.2,0.18811881188118812
Picture resolution ppp,Point-to-Point Protocol,0,-0.7857142857142857,0.06666666666666667,0.09722222222222221
Picture resolution ppp,Taiwan,0,-0.9456521739130435,0.4523809523809524,0.20757020757020758
Picture resolution ppp,Sindh,0,-0.875,0.2727272727272727,0.11235955056179775
Picture resolution ppp,Uganda,0,-0.9,0.3333333333333333,0.13897280966767372
Picture resolution ppp,Uzbekistan,0,-0.7586206896551724,0.5084745762711864,0.184375
Picture resolution ppp,Widescreen,0,0.5,0.5,0.05172413793103448
Picture resolution ppp,Address Resolution Protocol,0,-0.8333333333333334,0.3333333333333333,0.1337386018237082
Picture resolution ppp,Ivory Coast,0,-0.8846153846153846,0.44680851063829785,0.17562724014336917
Picture resolution ppp,Purchasing power parity,0,-0.8163265306122449,0.18333333333333332,0.24793388429752067
Picture resolution ppp,Economy of Iran,0,-0.9565217391304348,0.39473684210526316,0.24025974025974028
Picture resolution ppp,Economy of Bangladesh,0,-0.8333333333333334,0.4375,0.21232876712328766
Picture resolution ppp,Denmark,0,-0.75,0.5398230088495575,0.22554890219560877
Picture resolution ppp,Lahore,0,-0.9411764705882353,0.41379310344827586,0.21374045801526717
Picture resolution ppp,Pictures at an Exhibition,0,-0.8148148148148148,0.18181818181818182,0.1951219512195122
Picture resolution ppp,Compression artifact,1,0,0.5714285714285714,0.15384615384615385
Picture resolution ppp,List of file formats,0,-0.7058823529411765,0.43333333333333335,0.14215686274509803
Picture resolution ppp,Dots per inch,1,0.18181818181818182,0.3125,0.08839779005524862
Picture resolution ppp,Nawaz Sharif,0,-0.9375,0.38461538461538464,0.2840909090909091
Picture resolution ppp,Zulfikar Ali Bhutto,0,-0.7407407407407407,0.46,0.35211267605633806
Picture resolution ppp,United Development Party,0,0,0,0
Picture resolution ppp,Public–private partnership,0,-0.8928571428571429,0.3170731707317073,0.20398009950248755
Picture resolution ppp,Scintillator,0,-0.7692307692307693,0.5,0.15568862275449102
Picture resolution ppp,Pixel density,1,0.375,0.5,0.09868421052631579
Picture resolution ppp,National Assembly of Pakistan,0,-0.8888888888888888,0.3076923076923077,0.16901408450704225
Picture resolution ppp,L-DOPA,0,-0.9285714285714286,0.2631578947368421,0.10465116279069767
Picture resolution ppp,Asif Ali Zardari,0,-0.5,0.375,0.2537313432835821
Picture resolution ppp,720p,1,-0.5,0.7142857142857143,0.03680981595092025
Picture resolution ppp,Image resolution,1,-0.23529411764705882,0.15,0.08444444444444445
Picture resolution ppp,Inter frame,0,-0.16666666666666666,0.25,0.11428571428571428
Picture resolution ppp,Accession of Turkey to the European Union,0,-0.8333333333333334,0.45454545454545453,0.2408759124087591
Picture resolution ppp,Pentose phosphate pathway,0,-0.5217391304347826,0.34285714285714286,0.1552511415525114
Picture resolution ppp,Peace and conflict studies,0,-0.6428571428571429,0.36363636363636365,0.23655913978494625
Picture resolution ppp,People's Progressive Party (Guyana),0,-0.6666666666666666,0,0.2222222222222222
Picture resolution ppp,List of common resolutions,1,-0.25,0.52,0.09803921568627451
Picture resolution ppp,United States,0,-0.8458904109589042,0.39166666666666666,0.27441077441077444
Picture resolution ppp,Comparison of graphics file formats,1,0.5,0.8181818181818182,0.18867924528301885
Picture resolution ppp,Amiga software,0,0,0,0
Picture resolution ppp,HiRISE,0,0,0.5,0.037037037037037035
Picture resolution ppp,Human rights in Israel,0,-0.5,0.4,0.2571428571428571
Picture resolution ppp,Photo-quality printing,1,0,0,0
Picture resolution ppp,Sub-pixel resolution,0,0.5,0.5,0.1764705882352941
Picture resolution ppp,Phosphogluconate dehydrogenase,0,0,0,0
Picture resolution ppp,Samak Sundaravej,0,-0.6666666666666666,0,0.25
Picture resolution ppp,Rehman Malik,0,-0.6666666666666666,0.25,0.15789473684210525
Picture resolution ppp,Raza Rabbani,0,-0.6666666666666666,0.5714285714285714,0.4
Picture resolution ppp,Retina Display,1,-0.631578947368421,0.4411764705882353,0.16097560975609757
Picture resolution ppp,Lempel–Ziv–Stac,0,-0.5,0,0.1111111111111111
Picture resolution ppp,Features new to Windows 8,0,-0.75,0.6923076923076923,0.24
pinecorn fish,Porcupinefish,0,0,0.75,0.07142857142857142
pinecorn fish,Candiru,0,-0.4,0.7619047619047619,0.23655913978494625
pinecorn fish,Pineal gland,0,-0.7428571428571429,0.3,0.18411552346570398
pinecorn fish,Pine nut,0,-0.7727272727272727,0.2903225806451613,0.2912621359223301
pinecorn fish,Beryciformes,1,0.5,0.5,0.2727272727272727
pinecorn fish,Conifer cone,0,-0.75,0.25,0.18518518518518517
pinecorn fish,Monocentridae,1,0,0.5,0.14285714285714285
pinecorn fish,Stephen Yan,0,-0.5,0,0.08333333333333333
pinecorn fish,Lanternfish,0,-0.25,0.5,0.12727272727272726
pinecorn fish,List of objects dropped on New Year's Eve,0,0,0.25,0.3333333333333333
pinecorn fish,Ribbonfish,0,0,0.5,0.1111111111111111
pinecorn fish,Garfish,0,-0.5,0.5,0.13043478260869565
pinecorn fish,A Portable Model Of...,0,0.5,0,0.5
pinecorn fish,Newport Aquarium,0,-0.5,0.6666666666666666,0.3333333333333333
pinecorn fish,Fishing Cone,0,-0.5,0,0.25
pinecorn fish,List of fishes of India,1,0,0.5,0.2
pinecorn fish,Pineapplefish,1,-0.5,0.5,0.5
pinecorn fish,Social learning in animals,0,0,0.5,0.07142857142857142
pinecorn fish,Conus,0,-0.6666666666666666,0.4,0.17391304347826086
public sign,Notary public,0,-0.625,0.38461538461538464,0.08759124087591241
public sign,Public Enemy (group),0,-0.8636363636363636,0.21428571428571427,0.1891891891891892
public sign,Public-key cryptography,0,-0.6222222222222222,0.2857142857142857,0.14476614699331847
public sign,Pub,0,-0.875,0.6521739130434783,0.19130434782608696
public sign,Digital signature,0,-0.375,0.42857142857142855,0.16141732283464566
public sign,Public key infrastructure,0,-0.55,0.3939393939393939,0.0963855421686747
public sign,Public key certificate,0,-0.2222222222222222,0.47058823529411764,0.06557377049180328
public sign,Traffic sign,1,0.16666666666666666,0.25,0.0945945945945946
public sign,X.509,0,-0.6538461538461539,0.4090909090909091,0.14195583596214512
public sign,Certificate authority,0,-0.5882352941176471,0.5142857142857142,0.14741035856573706
public sign,Public,0,0.5,0.5,0.12
public sign,Hague Convention,0,-0.6666666666666666,0,0.08333333333333333
public sign,Smoking ban,0,-0.8333333333333334,0.45454545454545453,0.16923076923076924
public sign,No symbol,0,0.5,0.25,0.14893617021276595
public sign,Public display of affection,0,-0.875,0.38461538461538464,0.2
public sign,Public humiliation,0,-0.8,0.375,0.09859154929577466
public sign,Rights of way in England and Wales,0,-0.5714285714285714,0,0.08955223880597014
public sign,Self-signed certificate,0,-0.6666666666666666,0.47058823529411764,0.09411764705882353
public sign,Gender symbol,0,-0.6666666666666666,0.25,0.02631578947368421
public sign,Public toilet,0,-0.875,0.2,0.1639344262295082
public sign,Public Against Violence,0,0,0,0
public sign,Recycling symbol,0,-0.4444444444444444,0.25,0.14457831325301207
public sign,Euro sign,0,-0.75,0.3333333333333333,0.023529411764705882
public sign,The Public Enemy (professional wrestling),0,-0.8571428571428571,0.125,0.30434782608695654
public sign,Regulatory sign,1,0,0,0
public sign,Code signing,0,-0.4166666666666667,0.4782608695652174,0.1564625850340136
public sign,Signage,1,0.5,0.5,0.02830188679245283
public sign,List of public signage typefaces,1,0.6666666666666666,0.25,0.06521739130434782
public sign,Bilingual sign,1,0,0,0
public sign,Notary public (New York),0,0,0,0
public sign,Meeting point,1,0,0,0
public sign,Unsigned highway,0,-0.4,0,0.5
public sign,International breastfeeding symbol,0,0,0,0
public sign,Pike Place Market,0,-0.5,0.4,0.20454545454545456
public sign,Public notice,0,-0.5,0.3333333333333333,0.10526315789473684
public sign,Election (TV series),0,0,0,0
public sign,Linguistic landscape,1,0.25,0.3333333333333333,0.13157894736842105
public sign,Notary public (United States),0,-0.6666666666666666,0.5,0.13513513513513514
Quiz Magic Academy,Hobbit,0,-0.7692307692307693,0.38095238095238093,0.29411764705882354
Quiz Magic Academy,El-Hazard,0,-0.8,0.4444444444444444,0.3076923076923077
Quiz Magic Academy,Magical Girl Pretty Sammy,0,0,0,0
Quiz Magic Academy,Anime International Company,1,-0.2857142857142857,0.125,0.24137931034482757
Quiz Magic Academy,List of Konami games,1,-0.8333333333333334,0.45454545454545453,0.13157894736842105
Quiz Magic Academy,Houko Kuwashima,0,-0.25,0.2,0.17391304347826086
Quiz Magic Academy,Norio Wakamoto,0,-0.8,0.4444444444444444,0.18181818181818182
Quiz Magic Academy,List of Nintendo DS games,0,-0.8333333333333334,0.11764705882352941,0.34375
Quiz Magic Academy,Bastard!!,0,-0.8888888888888888,0.3076923076923077,0.2765957446808511
Quiz Magic Academy,Kaori Mizuhashi,0,-0.25,0.3333333333333333,0.20833333333333331
Quiz Magic Academy,Nobuyuki Hiyama,0,-0.6153846153846154,0.38095238095238093,0.2857142857142857
Quiz Magic Academy,Daisuke Gōri,0,-0.8,0.375,0.4117647058823529
Quiz Magic Academy,Sayaka Ohara,0,-0.8,0.5,0.19565217391304346
Quiz Magic Academy,Yurina Hase,0,0,0,0
Quiz Magic Academy,Yukari Tamura,0,-0.4166666666666667,0.29411764705882354,0.25806451612903225
Quiz Magic Academy,Akira Sasanuma,0,0,0.5,0.5
Quiz Magic Academy,A.D. Police: To Protect and Serve,0,-0.5,0.3333333333333333,0.2
Quiz Magic Academy,List of Nintendo DS Wi-Fi Connection games,0,-0.5,0,0.07142857142857142
Quiz Magic Academy,Moldiver,0,-0.5,0.3333333333333333,0.4
Quiz Magic Academy,Riding Bean,0,-0.75,0.3333333333333333,0.13513513513513514
Quiz Magic Academy,Yūko Gotō,0,0,0.5,0.08333333333333333
Quiz Magic Academy,Trouble Chocolate,0,-0.25,0,0.5
Quiz Magic Academy,Tetsu Inada,0,-0.6666666666666666,0.4,0.26666666666666666
Quiz Magic Academy,Magical Canan,0,0,0,0
Quiz Magic Academy,Sol Bianca: The Legacy,0,-0.5,0,0.3333333333333333
Quiz Magic Academy,Genesis Survivor Gaiarth,0,0.5,0,0.2
Quiz Magic Academy,Chiaki Takahashi (actress),0,0,0,0
Quiz Magic Academy,Strike Witches,0,-0.8,0.16666666666666666,0.1282051282051282
Quiz Magic Academy,Ninja Cadets,0,0,0,0
Quiz Magic Academy,Magician's Academy,0,-0.5,0.3333333333333333,0.2222222222222222
Quiz Magic Academy,Artmic,0,-0.5,0,0.5
Quiz Magic Academy,Wanna-Be's,0,0,0,0
Quiz Magic Academy,Oreimo,0,-0.7,0.3333333333333333,0.18666666666666668
Quiz Magic Academy,GA Geijutsuka Art Design Class,0,0,0.5,0.5
Quiz Magic Academy,Amagami,0,-0.6666666666666666,0.4,0.29166666666666663
Quiz Magic Academy,My Little Pony: Friendship Is Magic,0,-0.5,0.3333333333333333,0.3253012048192771
Quiz Magic Academy,R-15 (novel series),0,-0.6666666666666666,0.25,0.21428571428571427
Quiz Magic Academy,Humanity Has Declined,0,-0.35714285714285715,0.4166666666666667,0.23529411764705882
Quiz Magic Academy,Date A Live,0,-0.7272727272727273,0.47619047619047616,0.30303030303030304
Quiz Magic Academy,Dance Dance Revolution (2013 video game),0,-0.6666666666666666,0.25,0.75
Quiz Magic Academy,Pupipō!,0,0,0,0
Quiz Magic Academy,Anti-Magic Academy: The 35th Test Platoon,0,-0.5833333333333334,0.45454545454545453,0.3333333333333333
Quiz Magic Academy,Virgin Fleet,0,-0.5,0,0.5
rachel banham,Helena Bonham Carter,0,-0.7567567567567568,0.463768115942029,0.29411764705882354
rachel banham,Covent Garden,0,-0.8333333333333334,0.5,0.16666666666666669
rachel banham,Connecticut Sun,1,0.4,0.16666666666666666,0.14285714285714285
rachel banham,Poohsticks,1,0,0.5714285714285714,0.17142857142857143
rachel banham,William M. Branham,0,-0.7272727272727273,0.5217391304347826,0.2588235294117647
rachel banham,Drama,0,-0.5,0.4,0.22834645669291337
rachel banham,Minnesota Golden Gophers women's basketball,1,0,0,0
rachel banham,List of current WNBA team rosters,1,-0.5,0.3333333333333333,0.125
rachel banham,Moriah Jefferson,1,0,0,0
rachel banham,Rachel Banham,1,0,0.6666666666666666,1
rachel banham,Courtney M. Williams,0,0,0,1
rachel banham,Imani Boyette,1,-0.5,0.3333333333333333,0.3333333333333333
ride bicycles,Bicycle,1,-0.3125,0.15789473684210525,0.15254237288135594
ride bicycles,Cycling,1,0.5,0.25,0.09090909090909091
ride bicycles,Tandem bicycle,0,0.8,0.2857142857142857,0.13043478260869565
ride bicycles,Critical Mass (cycling),0,0.6666666666666666,0.5,0.14705882352941177
ride bicycles,Penny-farthing,0,-0.5,0.4117647058823529,0.17204301075268819
ride bicycles,Mountain biking,1,0.46153846153846156,0.3157894736842105,0.15517241379310345
ride bicycles,Brian Henson,0,-0.8,0,0.3076923076923077
ride bicycles,Internal consistency,0,-0.8108108108108109,0.05128205128205128,0.19897959183673466
ride bicycles,Racing bicycle,0,0,0.2857142857142857,0.14285714285714285
ride bicycles,Cycle sport,1,-0.25,0.5,0.12068965517241378
ride bicycles,Fixed-gear bicycle,0,-0.1,0.2857142857142857,0.21666666666666667
ride bicycles,History of the bicycle,1,-0.3235294117647059,0.2916666666666667,0.21962616822429906
ride bicycles,Bicycle culture,1,0.6666666666666666,0.25,0.23076923076923078
ride bicycles,1890s in Western fashion,0,-0.9545454545454546,0.3125,0.34782608695652173
ride bicycles,Bicycle infantry,0,-0.3076923076923077,0.07142857142857142,0.3023255813953488
ride bicycles,Bicycle law in California,0,0.5,0.45454545454545453,0.22222222222222224
ride bicycles,Bicycle Network,0,-0.5,0,0.25
ride bicycles,Freeride,1,0,0.2222222222222222,0.24242424242424243
ride bicycles,Cycling in Chicago,0,0,0.6666666666666666,0.6666666666666666
ride bicycles,Police bicycle,0,0,0,0
ride bicycles,Motorized bicycle,0,-0.4,0.5833333333333334,0.2727272727272727
ride bicycles,Lowrider bicycle,0,0,0.25,0.2
ride bicycles,Electric bicycle laws,0,-0.21052631578947367,0.3448275862068966,0.28
